0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.013351181
0	0
0	0
0	0
0	0
0	0.013351181
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.013351181
0	0
0	0.013351181
0.027238554	0.026702362
0.027238554	0.026702362
0.027238554	0.053404724
0.054477108	0.053404724
0.027238554	0.053404724
0.054477108	0.080107087
0.027238554	0.080107087
0.054477108	0.066755906
0.081715663	0.080107087
0.081715663	0.066755906
0.081715663	0.080107087
0.09533494	0.093458268
0.068096386	0.093458268
0.027238554	0.106809449
0.027238554	0.12016063
0.054477108	0.106809449
0.081715663	0.093458268
0.054477108	0.106809449
0.081715663	0.093458268
0.081715663	0.093458268
0.09533494	0.106809449
0.09533494	0.106809449
0.081715663	0.093458268
0.040857831	0.106809449
0.122573494	0.12016063
0.108954217	0.106809449
0.108954217	0.106809449
0.108954217	0.093458268
0.108954217	0.12016063
0.081715663	0.106809449
0.081715663	0.12016063
0.081715663	0.106809449
0.108954217	0.146862992
0.027238554	0.12016063
0.108954217	0.12016063
0.108954217	0.12016063
0.09533494	0.12016063
0.108954217	0.106809449
0.122573494	0.133511811
0.108954217	0.12016063
0.108954217	0.12016063
0.081715663	0.133511811
0.054477108	0.133511811
0.108954217	0.133511811
0.108954217	0.133511811
0.081715663	0.146862992
0.122573494	0.12016063
0.122573494	0.12016063
0.081715663	0.12016063
0.054477108	0.106809449
0.108954217	0.12016063
0.122573494	0.12016063
0.122573494	0.133511811
0.081715663	0.133511811
0.027238554	0.133511811
0.108954217	0.133511811
0.136192771	0.160214173
0.081715663	0.146862992
0.040857831	0.146862992
0.09533494	0.173565354
0.027238554	0.160214173
0.027238554	0.146862992
0.081715663	0.146862992
0.054477108	0.160214173
0.068096386	0.146862992
0.09533494	0.160214173
0.081715663	0.160214173
0.054477108	0.146862992
0.054477108	0.146862992
0.081715663	0.160214173
0.081715663	0.133511811
0.108954217	0.133511811
0.054477108	0.173565354
0	0.173565354
0.027238554	0.160214173
0.054477108	0.160214173
0	0.146862992
0.040857831	0.146862992
0.122573494	0.160214173
0.081715663	0.160214173
0.108954217	0.146862992
0.122573494	0.160214173
0.122573494	0.146862992
0.136192771	0.160214173
0.108954217	0.160214173
0.054477108	0.146862992
0.108954217	0.186916535
0.081715663	0.160214173
0.108954217	0.146862992
0.136192771	0.160214173
0.136192771	0.146862992
0.136192771	0.160214173
0.136192771	0.160214173
0.068096386	0.173565354
0.027238554	0.160214173
0.068096386	0.160214173
0.09533494	0.160214173
0.068096386	0.146862992
0.108954217	0.12016063
0.108954217	0.093458268
0.108954217	0.093458268
